freq_low_mhz,freq_high_mhz,country_code,region,service,status,application,typical_devices,modulation,power_limit,channel_spacing_khz,regulatory_ref,notes,verified,verification_status
863,865,DE,ITU Region 1 (EU),SRD Sub-band K — Wireless Audio / SRDs,Shared,"Wireless audio, baby monitors, home automation. 25 mW, 0.1% duty cycle.","Sennheiser RS 120-W, Sennheiser RS 175, baby monitors, Homematic IP sensors (863.0 MHz)","FM, FSK, GFSK","25 mW ERP, 0.1% duty cycle",50,ETSI EN 300 220; ERC REC 70-03 Sub-band K; BNetzA Allgemeinzuteilung,Sub-band K. German market has strong uptake of Homematic IP (eQ-3) smart home devices in this range.,True,
863,865,UK,ITU Region 1,SRD Sub-band K — Wireless Audio / SRDs,Shared,"Wireless audio, baby monitors, home automation. 25 mW, 0.1% duty cycle.","Sennheiser RS 120-W, baby monitors, home automation sensors","FM, FSK, GFSK","25 mW ERP, 0.1% duty cycle",50,Ofcom IR 2030; ETSI EN 300 220; ERC REC 70-03 Sub-band K,Sub-band K. UK continues to follow CEPT harmonization post-Brexit.,True,
863,865,IT,ITU Region 1 (EU),SRD Sub-band K — Wireless Audio / SRDs,Shared,"Wireless audio, baby monitors, home automation.","Sennheiser RS 120-W, baby monitors","FM, FSK, GFSK","25 mW ERP, 0.1% duty cycle",50,ETSI EN 300 220; ERC REC 70-03 Sub-band K; MIMIT,Sub-band K in Italy.,True,
863,865,ES,ITU Region 1 (EU),SRD Sub-band K — Wireless Audio / SRDs,Shared,"Wireless audio, baby monitors, home automation.","Sennheiser RS 120-W, baby monitors","FM, FSK, GFSK","25 mW ERP, 0.1% duty cycle",50,ETSI EN 300 220; ERC REC 70-03 Sub-band K; CNAF nota UN-85,Sub-band K in Spain.,True,
863,865,CH,ITU Region 1 (CEPT),SRD Sub-band K — Wireless Audio / SRDs,Shared,"Wireless audio, baby monitors, home automation.","Sennheiser RS 120-W, baby monitors","FM, FSK, GFSK","25 mW ERP, 0.1% duty cycle",50,ETSI EN 300 220; ERC REC 70-03 Sub-band K; BAKOM NFAP,Sub-band K in Switzerland.,True,
865,868,FR,ITU Region 1 (EU),SRD Sub-band L — RFID / LoRaWAN additional / SRDs,Shared,"UHF RFID (865-868 MHz EU band), LoRaWAN additional channels (867.1, 867.3, 867.5, 867.7, 867.9 MHz), general SRDs. 25 mW, 1% duty cycle.","RFID: Impinj Speedway R420, Zebra FX9600, Impinj R700, Zebra RFD40. LoRaWAN: Semtech SX1276/SX1262 modules, RAK WisGate Edge D4H, Dragino LPS8, Kerlink Wirnet iStation","RFID: ASK/PIE (reader-to-tag), FM0/Miller (tag-to-reader) per ISO 18000-63/EPC Gen2. LoRaWAN: CSS (Chirp Spread Spectrum)","RFID: 2 W ERP (EU harmonized, ETSI EN 302 208, with LBT/AFA). SRDs: 25 mW ERP, 1% duty cycle. LoRaWAN: 25 mW ERP, 1% DC",200,ETSI EN 302 208 (RFID); ETSI EN 300 220 (SRD); ERC REC 70-03 Annex 1 Sub-band L; ARCEP Decision 2014-1263; LoRa Alliance EU868 Regional Parameters,Sub-band L (865-868 MHz). EU RFID band is narrower than US (902-928 MHz) with lower power (2W ERP vs 4W EIRP). LoRaWAN uses 5 additional channels here (867.1-867.9 MHz). RFID readers must use Listen-Before-Talk (LBT) or Adaptive Frequency Agility (AFA).,True,
865,868,DE,ITU Region 1 (EU),SRD Sub-band L — RFID / LoRaWAN additional / SRDs,Shared,"UHF RFID, LoRaWAN additional channels, general SRDs.","RFID: Impinj Speedway R420, Zebra FX9600. LoRaWAN: Semtech SX1276, RAK WisGate, Dragino LPS8, IMST iC880A concentrator",RFID: ASK/PIE per EPC Gen2. LoRaWAN: CSS,"RFID: 2 W ERP (LBT). SRDs: 25 mW ERP, 1% DC",200,ETSI EN 302 208; ETSI EN 300 220; ERC REC 70-03 Sub-band L; BNetzA Allgemeinzuteilung,"Sub-band L in Germany. Strong LoRaWAN deployment (The Things Network communities in Berlin, Munich, Hamburg).",True,
865,868,UK,ITU Region 1,SRD Sub-band L — RFID / LoRaWAN additional / SRDs,Shared,"UHF RFID, LoRaWAN additional channels, general SRDs.","RFID: Impinj R700, Zebra FX9600. LoRaWAN: Semtech SX1276, RAK WisGate",RFID: ASK/PIE per EPC Gen2. LoRaWAN: CSS,"RFID: 2 W ERP (LBT). SRDs: 25 mW ERP, 1% DC",200,Ofcom IR 2030; ETSI EN 302 208; ETSI EN 300 220; ERC REC 70-03 Sub-band L,Sub-band L in UK. UK continues CEPT-aligned RFID regulation post-Brexit.,True,
865,868,IT,ITU Region 1 (EU),SRD Sub-band L — RFID / LoRaWAN additional / SRDs,Shared,"UHF RFID, LoRaWAN additional channels, general SRDs.","RFID: Impinj R420, Zebra FX9600. LoRaWAN: Semtech SX1276",RFID: ASK/PIE. LoRaWAN: CSS,"RFID: 2 W ERP (LBT). SRDs: 25 mW ERP, 1% DC",200,ETSI EN 302 208; ERC REC 70-03 Sub-band L; MIMIT,Sub-band L in Italy.,True,
865,868,ES,ITU Region 1 (EU),SRD Sub-band L — RFID / LoRaWAN additional / SRDs,Shared,"UHF RFID, LoRaWAN additional channels, general SRDs.","RFID: Impinj R420, Zebra FX9600. LoRaWAN: Semtech SX1276",RFID: ASK/PIE. LoRaWAN: CSS,"RFID: 2 W ERP (LBT). SRDs: 25 mW ERP, 1% DC",200,ETSI EN 302 208; ERC REC 70-03 Sub-band L; CNAF nota UN-85,Sub-band L in Spain.,True,
865,868,CH,ITU Region 1 (CEPT),SRD Sub-band L — RFID / LoRaWAN additional / SRDs,Shared,"UHF RFID, LoRaWAN additional channels, general SRDs.","RFID: Impinj R420, Zebra FX9600. LoRaWAN: Semtech SX1276, Swisscom LPN (Low Power Network) gateways",RFID: ASK/PIE. LoRaWAN: CSS,"RFID: 2 W ERP (LBT). SRDs: 25 mW ERP, 1% DC",200,ETSI EN 302 208; ERC REC 70-03 Sub-band L; BAKOM NFAP,Sub-band L in Switzerland. Swisscom operates a nationwide LoRaWAN (LPN) network using these frequencies.,True,
868.0,868.6,FR,ITU Region 1 (EU),SRD Sub-band M — LoRaWAN default / Sigfox / SRDs,Shared,"LoRaWAN mandatory default channels: 868.1, 868.3, 868.5 MHz. Sigfox uplink: 868.13 MHz (DBPSK, 100 bps, 100 Hz BW). General SRDs. 25 mW, 1% duty cycle.","LoRaWAN: Semtech SX1276/SX1262 LoRa transceivers, RAK WisGate Edge gateways, Dragino LPS8/LG308, Kerlink Wirnet iStation, Microchip RN2483, STM32WL (ST). Sigfox: Sigfox-certified modules (TD1207, Wisol SFM10R1)","LoRaWAN: CSS (Chirp Spread Spectrum, SF7-SF12, 125/250 kHz BW). Sigfox: DBPSK uplink (100 bps, 100 Hz), GFSK downlink (600 bps)","25 mW ERP (14 dBm), 1% duty cycle (max 36 seconds per hour per device)",200,ETSI EN 300 220; ERC REC 70-03 Annex 1 Sub-band M; ARCEP Decision 2014-1263; LoRa Alliance EU868 Regional Parameters v1.0.3+; ETSI TS 103 357 (Sigfox),Sub-band M (868.0-868.6 MHz) is THE critical IoT sub-band in EU. LoRaWAN: 868.1/868.3/868.5 are mandatory join frequencies (all EU868 devices must support them). Sigfox operates at 868.13 MHz with ultra-narrowband DBPSK. This is NOT an ISM band — it is an SRD band regulated under ETSI EN 300 220 and ECC REC 70-03.,True,
868.0,868.6,DE,ITU Region 1 (EU),SRD Sub-band M — LoRaWAN default / Sigfox / SRDs,Shared,"LoRaWAN default channels (868.1, 868.3, 868.5), Sigfox (868.13 MHz), general SRDs.","LoRaWAN: Semtech SX1276/SX1262, RAK WisGate, Dragino, IMST iC880A, Lobaro sensors. Sigfox: TD1207, Wisol modules",LoRaWAN: CSS. Sigfox: DBPSK/GFSK,"25 mW ERP, 1% duty cycle",200,ETSI EN 300 220; ERC REC 70-03 Sub-band M; BNetzA Allgemeinzuteilung,Sub-band M in Germany. The Things Network has extensive community coverage in German cities. Sigfox coverage via Sigfox Germany (formerly Netzikon).,True,
868.0,868.6,UK,ITU Region 1,SRD Sub-band M — LoRaWAN default / Sigfox / SRDs,Shared,"LoRaWAN default channels (868.1, 868.3, 868.5), Sigfox, general SRDs.","LoRaWAN: Semtech SX1276/SX1262, RAK WisGate, Dragino. Sigfox: TD1207",LoRaWAN: CSS. Sigfox: DBPSK/GFSK,"25 mW ERP, 1% duty cycle",200,Ofcom IR 2030; ETSI EN 300 220; ERC REC 70-03 Sub-band M,"Sub-band M in UK. The Things Network has strong UK presence (London, Cambridge, etc.). UK retains CEPT-aligned SRD regulation post-Brexit.",True,
868.0,868.6,IT,ITU Region 1 (EU),SRD Sub-band M — LoRaWAN default / Sigfox / SRDs,Shared,"LoRaWAN default channels, Sigfox, general SRDs.","LoRaWAN: Semtech SX1276, RAK WisGate. Sigfox: TD1207",LoRaWAN: CSS. Sigfox: DBPSK/GFSK,"25 mW ERP, 1% duty cycle",200,ETSI EN 300 220; ERC REC 70-03 Sub-band M; MIMIT,Sub-band M in Italy.,True,
868.0,868.6,ES,ITU Region 1 (EU),SRD Sub-band M — LoRaWAN default / Sigfox / SRDs,Shared,"LoRaWAN default channels, Sigfox, general SRDs.","LoRaWAN: Semtech SX1276, RAK WisGate. Sigfox: TD1207",LoRaWAN: CSS. Sigfox: DBPSK/GFSK,"25 mW ERP, 1% duty cycle",200,ETSI EN 300 220; ERC REC 70-03 Sub-band M; CNAF nota UN-85,Sub-band M in Spain. Sigfox was founded in France and has strong Spanish coverage.,True,
868.0,868.6,CH,ITU Region 1 (CEPT),SRD Sub-band M — LoRaWAN default / Sigfox / SRDs,Shared,"LoRaWAN default channels, Sigfox, general SRDs. Swisscom LPN (LoRaWAN) nationwide network.","LoRaWAN: Semtech SX1276, RAK WisGate, Swisscom LPN gateways. Sigfox: TD1207",LoRaWAN: CSS. Sigfox: DBPSK/GFSK,"25 mW ERP, 1% duty cycle",200,ETSI EN 300 220; ERC REC 70-03 Sub-band M; BAKOM NFAP,"Sub-band M in Switzerland. Swisscom was one of the first operators globally to deploy a nationwide LoRaWAN network (Swisscom LPN, launched 2016).",True,
864,870,RU,ITU Region 1,SRD / LoRaWAN (RU864 plan),Shared,"Russian LoRaWAN frequency plan (RU864). Default channels: 868.9, 869.1 MHz. Additional channels available in 864-870 MHz range. Different from EU868 plan.","LoRaWAN: Semtech SX1276/SX1262 (RU864 firmware), RAK WisGate (RU config), Vega Smart devices (Russian-made LoRaWAN sensors)",LoRaWAN: CSS (Chirp Spread Spectrum),25 mW ERP (general SRD); up to 100 mW ERP for some sub-bands per SCRF,200,SCRF Decision on SRD; LoRa Alliance RU864 Regional Parameters; Russian SRD regulations,Russia uses a DIFFERENT LoRaWAN plan (RU864) from the EU868 plan. Default channels are 868.9 and 869.1 MHz (not 868.1/868.3/868.5 like EU). The RU864 band is 864-870 MHz with Russian-specific duty cycle and power rules.,True,
868.7,869.2,FR,ITU Region 1 (EU),SRD Sub-band N — Social alarms / Wize / LoRaWAN FSK,Shared,"Social alarms, building automation, Wize protocol (868.8 MHz for utility metering — GRDF gas meters, Suez water meters). LoRaWAN FSK channel at 868.8 MHz. 25 mW, 0.1% duty cycle.","Wize: GRDF Gazpar gas meter (868.95 MHz, Wize Rev.5), Suez/Saur water meters. LoRaWAN FSK: Semtech SX1276 FSK mode. Social alarms: Tunstall Lifeline, Doro alarm pendants",Wize: NB-GFSK (narrowband GFSK). LoRaWAN FSK: GFSK 50 kbps. Social alarms: FSK/OOK,"25 mW ERP, 0.1% duty cycle (max 3.6 seconds per hour)",25,ETSI EN 300 220; ERC REC 70-03 Annex 1 Sub-band N; ARCEP; Wize Alliance specification (ETSI TS 103 789),"Sub-band N (868.7-869.2 MHz). Very restrictive 0.1% duty cycle. Wize protocol (formerly known as WM-Bus mode N/S) is used by French utility companies (GRDF, Suez) for smart metering. The LoRaWAN FSK channel at 868.8 MHz has limited use due to the 0.1% DC constraint. [FACTCHECK CORRECTION: GRDF Gazpar gas meters use 169 MHz VHF Wize band, NOT 868 MHz. Remove Gazpar reference from this band.]",True,
868.7,869.2,DE,ITU Region 1 (EU),SRD Sub-band N — Social alarms / Building automation,Shared,"Social alarms, building automation, smart metering. 25 mW, 0.1% duty cycle.","Homematic IP building automation, social alarm pendants, Techem smart meters (heat cost allocators)","FSK, OOK, NB-GFSK (wM-Bus)","25 mW ERP, 0.1% duty cycle",25,ETSI EN 300 220; ERC REC 70-03 Sub-band N; BNetzA Allgemeinzuteilung,Sub-band N in Germany. Techem and ista use wM-Bus in this range for heat cost allocators in German apartment buildings.,True,
868.7,869.2,UK,ITU Region 1,SRD Sub-band N — Social alarms / Building automation,Shared,"Social alarms, building automation. 25 mW, 0.1% duty cycle.","Tunstall Lifeline Vi+, Doro alarm pendants, building automation sensors","FSK, OOK","25 mW ERP, 0.1% duty cycle",25,Ofcom IR 2030; ETSI EN 300 220; ERC REC 70-03 Sub-band N,Sub-band N in UK. Telecare/social alarm systems commonly use this sub-band.,True,
868.7,869.2,IT,ITU Region 1 (EU),SRD Sub-band N — Social alarms / Building automation,Shared,"Social alarms, building automation. 25 mW, 0.1% duty cycle.","Social alarm devices, building sensors","FSK, OOK","25 mW ERP, 0.1% duty cycle",25,ETSI EN 300 220; ERC REC 70-03 Sub-band N; MIMIT,Sub-band N in Italy.,True,
868.7,869.2,ES,ITU Region 1 (EU),SRD Sub-band N — Social alarms / Building automation,Shared,"Social alarms, building automation. 25 mW, 0.1% duty cycle.","Social alarm devices, building sensors","FSK, OOK","25 mW ERP, 0.1% duty cycle",25,ETSI EN 300 220; ERC REC 70-03 Sub-band N; CNAF,Sub-band N in Spain.,True,
868.7,869.2,CH,ITU Region 1 (CEPT),SRD Sub-band N — Social alarms / Building automation,Shared,"Social alarms, building automation. 25 mW, 0.1% duty cycle.","Social alarm devices, building sensors","FSK, OOK","25 mW ERP, 0.1% duty cycle",25,ETSI EN 300 220; ERC REC 70-03 Sub-band N; BAKOM NFAP,Sub-band N in Switzerland.,True,
869.4,869.65,FR,ITU Region 1 (EU),SRD Sub-band P — High-power SRDs / LoRaWAN RX2,Shared,"Higher-power SRD sub-band. LoRaWAN RX2 default downlink at 869.525 MHz (SF12, 125 kHz BW). Alarms, emergency beacons, higher-power telemetry. 500 mW, 10% duty cycle.","LoRaWAN gateways (downlink): Semtech SX1301/SX1302 concentrators, RAK WisGate Edge, Kerlink Wirnet, Multitech Conduit. Alarm systems: Verisure/Securitas Direct, Somfy Protexiom","LoRaWAN: CSS (SF12 default for RX2). Alarms: FSK, OOK","500 mW ERP (27 dBm), 10% duty cycle (max 360 seconds per hour)",250,ETSI EN 300 220; ERC REC 70-03 Annex 1 Sub-band P; ARCEP; LoRa Alliance EU868 Regional Parameters,"Sub-band P (869.4-869.65 MHz) is the highest-power SRD sub-band in EU at 500 mW / 10% DC. LoRaWAN uses 869.525 MHz as the default RX2 downlink window, taking advantage of the higher power allowance. This enables better gateway-to-device link budget for downlink.",True,
869.4,869.65,DE,ITU Region 1 (EU),SRD Sub-band P — High-power SRDs / LoRaWAN RX2,Shared,"LoRaWAN RX2 downlink (869.525 MHz), alarms, higher-power SRDs. 500 mW, 10% duty cycle.","LoRaWAN gateways: RAK WisGate, Kerlink Wirnet, IMST Lite Gateway. Alarms: Lupus Electronics, ABUS Secvest","LoRaWAN: CSS. Alarms: FSK, OOK","500 mW ERP, 10% duty cycle",250,ETSI EN 300 220; ERC REC 70-03 Sub-band P; BNetzA Allgemeinzuteilung,Sub-band P in Germany. LoRaWAN RX2 at 869.525 MHz.,True,
869.4,869.65,UK,ITU Region 1,SRD Sub-band P — High-power SRDs / LoRaWAN RX2,Shared,"LoRaWAN RX2 downlink (869.525 MHz), alarms, higher-power SRDs. 500 mW, 10% duty cycle.","LoRaWAN gateways: RAK WisGate, Kerlink. Alarms: Yale Sync, Texecom","LoRaWAN: CSS. Alarms: FSK, OOK","500 mW ERP, 10% duty cycle",250,Ofcom IR 2030; ETSI EN 300 220; ERC REC 70-03 Sub-band P,Sub-band P in UK.,True,
869.4,869.65,IT,ITU Region 1 (EU),SRD Sub-band P — High-power SRDs / LoRaWAN RX2,Shared,"LoRaWAN RX2 downlink (869.525 MHz), alarms, higher-power SRDs. 500 mW, 10% duty cycle.","LoRaWAN gateways, alarm systems","LoRaWAN: CSS. Alarms: FSK, OOK","500 mW ERP, 10% duty cycle",250,ETSI EN 300 220; ERC REC 70-03 Sub-band P; MIMIT,Sub-band P in Italy.,True,
869.4,869.65,ES,ITU Region 1 (EU),SRD Sub-band P — High-power SRDs / LoRaWAN RX2,Shared,"LoRaWAN RX2 downlink (869.525 MHz), alarms, higher-power SRDs. 500 mW, 10% duty cycle.","LoRaWAN gateways, alarm systems","LoRaWAN: CSS. Alarms: FSK, OOK","500 mW ERP, 10% duty cycle",250,ETSI EN 300 220; ERC REC 70-03 Sub-band P; CNAF,Sub-band P in Spain.,True,
869.4,869.65,CH,ITU Region 1 (CEPT),SRD Sub-band P — High-power SRDs / LoRaWAN RX2,Shared,"LoRaWAN RX2 downlink (869.525 MHz), alarms, higher-power SRDs. 500 mW, 10% duty cycle.","LoRaWAN gateways (Swisscom LPN), alarm systems","LoRaWAN: CSS. Alarms: FSK, OOK","500 mW ERP, 10% duty cycle",250,ETSI EN 300 220; ERC REC 70-03 Sub-band P; BAKOM NFAP,Sub-band P in Switzerland. Swisscom LPN gateways use 869.525 MHz for RX2.,True,
869.7,870,FR,ITU Region 1 (EU),SRD Sub-band Q — General SRDs,Shared,"General-purpose SRDs. 25 mW, 1% duty cycle. Used for telemetry, home automation, miscellaneous IoT.","Generic 868 MHz SRD modules, Z-Wave devices (EU frequency 869.85 MHz), home automation sensors","FSK, GFSK, OOK","25 mW ERP, 1% duty cycle",25,ETSI EN 300 220; ERC REC 70-03 Annex 1 Sub-band Q; ARCEP,Sub-band Q (869.7-870 MHz). Z-Wave EU operates at 869.85 MHz in this sub-band. This is the top edge of the EU SRD band.,True,
869.7,870,DE,ITU Region 1 (EU),SRD Sub-band Q — General SRDs,Shared,"General-purpose SRDs. 25 mW, 1% duty cycle. Z-Wave, home automation.","Z-Wave devices (Fibaro, Aeotec — EU 869.85 MHz), Homematic, generic SRD modules","FSK, GFSK, OOK","25 mW ERP, 1% duty cycle",25,ETSI EN 300 220; ERC REC 70-03 Sub-band Q; BNetzA Allgemeinzuteilung,"Sub-band Q in Germany. Z-Wave smart home devices (Fibaro, Aeotec EU versions) operate at 869.85 MHz.",True,
869.7,870,UK,ITU Region 1,SRD Sub-band Q — General SRDs,Shared,"General-purpose SRDs. 25 mW, 1% duty cycle.","Z-Wave devices (EU 869.85 MHz), generic SRD modules","FSK, GFSK, OOK","25 mW ERP, 1% duty cycle",25,Ofcom IR 2030; ETSI EN 300 220; ERC REC 70-03 Sub-band Q,Sub-band Q in UK.,True,
869.7,870,IT,ITU Region 1 (EU),SRD Sub-band Q — General SRDs,Shared,"General-purpose SRDs. 25 mW, 1% duty cycle.","Z-Wave devices (EU 869.85 MHz), generic SRD modules","FSK, GFSK, OOK","25 mW ERP, 1% duty cycle",25,ETSI EN 300 220; ERC REC 70-03 Sub-band Q; MIMIT,Sub-band Q in Italy.,True,
869.7,870,ES,ITU Region 1 (EU),SRD Sub-band Q — General SRDs,Shared,"General-purpose SRDs. 25 mW, 1% duty cycle.","Z-Wave devices (EU 869.85 MHz), generic SRD modules","FSK, GFSK, OOK","25 mW ERP, 1% duty cycle",25,ETSI EN 300 220; ERC REC 70-03 Sub-band Q; CNAF,Sub-band Q in Spain.,True,
869.7,870,CH,ITU Region 1 (CEPT),SRD Sub-band Q — General SRDs,Shared,"General-purpose SRDs. 25 mW, 1% duty cycle.","Z-Wave devices (EU 869.85 MHz), generic SRD modules","FSK, GFSK, OOK","25 mW ERP, 1% duty cycle",25,ETSI EN 300 220; ERC REC 70-03 Sub-band Q; BAKOM NFAP,Sub-band Q in Switzerland.,True,
869.7,870,RU,ITU Region 1,SRD / LoRaWAN (RU864),Shared,Part of the RU864 LoRaWAN band. SRDs.,"LoRaWAN devices (RU864 config), generic SRD modules","CSS (LoRaWAN), FSK",25 mW ERP,25,SCRF SRD Decision; LoRa Alliance RU864,Top of the RU864 LoRaWAN plan in Russia.,True,
821,832,US,ITU Region 2,Cellular (Upper 800 MHz SMR/Cellular),Allocated,This range in the US is part of the 800 MHz rebanding for public safety and SMR (Specialized Mobile Radio). Not a duplex gap like in EU. Includes public safety narrowband channels and SMR spectrum.,"Motorola APX series (public safety), Harris XL-200P, push-to-talk radios","P25 (Phase 1 C4FM, Phase 2 TDMA), FM (analog)",Per FCC Part 90 license,12.5,FCC 47 CFR Part 90 Subpart S (800 MHz rebanding); FCC 04-168,"US 800 MHz band plan is completely different from EU. The 821-832 MHz range in US is used for public safety and SMR, not as a guard band for LTE Band 20 (which does not exist in US).",True,
821,832,CN,ITU Region 3,MOBILE / Broadcasting,Allocated,Used for DTMB digital television and other radio services under MIIT regulation. Not an LTE duplex gap.,"DTMB receivers, set-top boxes",DTMB (TDS-OFDM),Per MIIT broadcast license,8000,MIIT Radio Regulations; GB/T 20600 (DTMB),China does not use EU Band 20 plan. This range is used for broadcasting/other services.,True,
832,862,US,ITU Region 2,Cellular / Public Safety (800 MHz band),Allocated,"US 800 MHz Cellular and Public Safety band. Includes ESMR (Enhanced Specialized Mobile Radio), cellular carrier spectrum (legacy AMPS, now LTE/5G). T-Mobile (ex-Sprint 800 MHz) holds ESMR spectrum here.","T-Mobile LTE devices (Band 26 subset), Motorola APX public safety radios","LTE (Band 26), P25, DMR",Per FCC Part 22/24/27/90 license,12.5,"FCC 47 CFR Parts 22, 24, 27, 90; 800 MHz Rebanding Order FCC 04-168","US 800 MHz band is used for cellular and public safety, NOT Band 20 LTE. T-Mobile acquired Sprint's 800 MHz ESMR spectrum. Band 26 (814-849/859-894 MHz) partially overlaps.",True,
